unit	doc_id	source	page	signals	snippet
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	10	4	To arrive at the actual entropy, we evaluate  $ent_\varepsilon$  on the tensorial powers  $P^{\otimes N}$  on 
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	11	2	of interest also for  $\Gamma$ -dynamical spaces/systems, for instance, such as  $P^\Gamma$  in the classical 
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	12	3	Let compact groups  $G_1$  and  $G_2$  unitarily act on  $S$  such that the two actions commute and the action
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	16	2	This relation is invariant under equivalence  $A \sim A'$ , but *not* for  $B \sim B'$ . Neither is this relat
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	17	4	Since both states  $B$  and  $D$  are averages of  $A$  in the commuting case,  $A < B$  and  $A < D$ ; thus t
probability-nash-entropy	02	5  great theorems. lectures 2024 /entropy1/5  great theorems. lectures 2024 /entropy1.md	18	4	*Discussion.* Strong subadditivity was conjectured by Lanford and Robinson in 1968 and proved five years later
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	1	3	# UNEDITED  Misha Gromov  October 2, 2023  ## Contents  | <b>1      <math>C^1</math>-Isometric Immersion Theor
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	3	6	1909: Softness of solutions of certain diophantine, rather than differential, equations shows up in Hilbert's 
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	9	4	In general, for subsets  $A$  in a smooth  $M$ -dimensional manifold  $Z$ , this is defined as the supremum of
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	24	2	**Negative Direction.** For every  $\alpha < 1/3$ , there exist (periodic) weak  $C^\alpha$ -solutions, such t
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	26	2	**C<sup>1</sup>-Example.**  Also a version of this is present in constructions of isometric C<sup>∞</sup>-imme
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	27	2	a transversal intersection of (co)-oriented hypersurfaces and transversal intersections of the above  $\partia
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	28	3	the Hilbert's (spherical design) case of this theorem applies to the h-principle for isometric immersions with
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	32	3	For instance, all complex algebraic submanifolds in  $\mathbb{C}^N$  are Stein.  A complex  $n$ -manifold  $Y$
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	33	2	Then holomorphic maps from Stein manifolds  $X$  to  $Y$  the ranks of which is every where bounded from below
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	34	4	Frank Kutzschebauch, Finnur Larusson, Gerald W. Schwarz Gromov's Oka principle for equivariant maps, arXiv[191
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	37	2	![](_page_36_Picture_25.jpeg)  Figure 3: Milnor's Discs  ![](_page_36_Picture_27.jpeg)  Figure 4: Overtwisted 
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	38	2	Annals of Mathematics , Nov., 1994, Second Series, Vol. 140, No. 3 (Nov., 1994), pp. 655-683  *Question.* For
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	39	3	$$= \partial_t(v) + \text{"div"} u + \text{grad}_X(p), \text{div} v.$$  Here the approximation of (suitably de
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	40	2	$$\begin{aligned}\nabla_v(v)_i &= \sum_j v_j \partial_j v_i = \\ &= \sum_j \partial_j (v_i v_j) - v_i \sum_j \
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	43	2	$$\partial_t(\bar{v}) + \operatorname{div}(\bar{v} \otimes \bar{v}) + \operatorname{grad}(p) = \operatorname{d
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	45	2	if  $\alpha < \frac{1}{2+n(n+1)}$ , then short immersions  $X^n \rightarrow Y^N$ ,  $N > n$  can be approximat
probability-nash-entropy	08	probability 2022-23/NY2023/NASH--2023-OCT 1/probability 2022-23/NY2023/NASH--2023-OCT 1.md	46	2	at all points  $x \in X$ , are  $\mathcal{II}$  by the Janet-Burstin-Nash Lemma.  Consequently,  $$\text{gener
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	1	2	# Geometric, Algebraic and Analytic Descendants of Nash Isometric Embedding Theorems.  Misha Gromov  November
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	6	2	normal bundle of  $X \subset \mathbb{R}^q$  has  $s_n(q-n)$  components.  Since the Gauss formula is invariant
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	10	3	as is explained below. (It is  $\approx \frac{2s_{n,2}}{n}$  for  $p = 2$  due to the symmetries of quadratic 
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	12	3	## 2.2 Infinite Dimensional Representations of $Diff$ , Invariant Covex Cones and Permutations of Primes.  Rie
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	14	5	18 What is the maximal natural class  $\mathcal{G}_{funct}$  of (differential?) geometric structures with simi
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	19	2	induces a Riemannian metric on  $X$ , call it  $W(k)$ . What of interest may be said about this map  $k \mapst
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	34	4	and where no alternative approach is available is in showing that  all parallelizable  $n$ -manifolds (e.g. al
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	35	2	For instance, let  $\tilde{g}$  be a *diagonal* form of degree  $p$  on a smooth  $q$ -dimensional manifold  $
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	36	2	*Example.* Let  $Y = (Y, \omega)$  be a symplectic manifold and let  $\mathcal{F}$  be the sheaf of  $\omega$ 
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	41	3	*Corollary.* Generic underdetermined systems of linear differential equations  $L(f) = g$  are *algebraically 
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	43	4	But, contrary to what I stated in [35], it seems unlikely that the form  $y(dz)^p$  with  $p > 2$  decomposes 
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	48	2	If  $r > 2$ , then by Nash theorem  $f_0$  can be perturbed to  $f$  that induces  $g_0 + g'_\delta$  on  $B^n
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	49	2	Indeed, since  $$\langle f_0, f_0 \rangle = \text{const}(= \varepsilon) \Rightarrow \langle df_0, f_0 \rangle
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	51	3	$p - 2$  additional *differential* equations.  For instance, if  $p = 3$ , the extra equation can be written a
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	59	5	But it seems harder to do this for  $\text{codim}(X_0) = 1$  without an additional lower bound on  $q$ , or of
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	61	6	For instance an analyst would ask what is the *topology* of the subspace  $M_{g \rightarrow h}$  of structure 
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	63	2	canonically,<sup>52</sup> by polynomial maps  $T_x(X) \rightarrow T_y(Y)$  of degree  $r$  for  $r < \infty$  
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	65	2	But singularities are absent from the spaces of jets of *free* isometric maps, that allows a satisfactory answ
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	66	2	(c) Pretty higher order structures are *Riemannian metrics of order  $l > 1$* . These are families  $g$  of Eu
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	67	4	Given a quadratic form  $G$  on  $T^{[l]}(X)(X)$ , define an associated to it "fully symmetric" quadratic form
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	71	3	It is harder to say what *elementary embeddings* are. One can not limit oneself – at least not in the Riemanni
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	73	3	The manifolds  $Y_i$  converge to  $\mathbb{R}^q$  and the geometries of the  $\lambda_i$ -rescaled  $\lambda^
probability-nash-entropy	09	probability 2022-23/NY2023/nash-Dec-2015/probability 2022-23/NY2023/nash-Dec-2015.md	74	3	- [13] Chern, Shiing-shen Kuiper, Nicolaas H. Some theorems on the isometric imbedding of compact Riemann mani
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	1	2	# Probability/Topology – Synopsis of lecture 4  Misha Gromov,  November 15, 2022  Given a set (space)  $X$  an
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	4	2	Thus,  $card(Y_i) \leq \dim(\mathcal{Y}_i)$  and the proof follows, since  $$\dim(\mathcal{Y}) = card(Y) \leq
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	8	4	Strict convexity and smoothness of the Boltzmann's function  $e(p) = \sum_{i \in I} p_i \log p_i$  implies pos
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	9	2	Observe that  $$P(T_1 \oplus T_2) = P(T_1) + P(T_2) \text{ for orthogonal subspaces } T_1 \text{ and } T_2 \te
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	11	5	The  $\mu$ -average of  $P$  of a state  $P$  on  $S$ , that is called the  $G$ -average for  $d\mu = dg$  is 
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	12	2	*Subadditivity of von Neimann's Entropy* (Lanford-Robinson 1968). The entropies of the canonical reductions  $
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	13	2	Then  $$ent(P_3) + ent(P_{123}) \leq ent(P_{23}) + ent(P_{13}).$$  Notice, that the action of  $U(S_1) \times
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	16	2	follow from the classical case via Weyl variational principle. (We explain this below in "non-standard" terms.
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	17	3	*Proof of (\*\*).* Let  $P$  be a density state on a Hilbert space  $S$ , let  $G$  and  $H$  be unitary group
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	18	4	non-standards limits of arrays of these numbers fully describe the nonstandard geometry of finite sets of non-
probability-nash-entropy	11	probability 2022-23/entropy Nov 2022/probability 2022-23/entropy Nov 2022.md	19	3	Fenhcel inequality for mixed volumes of convex sets [10]. It is tempting to to find "quantum counterparts" to 
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	2	3	![](_page_1_Picture_14.jpeg)  | <b>10 Elliptic Wings and Parabolic Flows.</b> | <b>38</b> | |-----------------
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	11	2	## 4 Duality and the Signature.  Define *i-cycles*  $C$  in a smooth  $n$ -manifold  $X$ , which represent hom
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	12	4	This homomorphism *does not depend on the extension and approximation* and it is denoted  $f_{*i}$ .  Moreover
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	22	4	$Z = f^{-1}(s_0) \subset X$  is a  $4j$ -dimensional submanifold with *trivial* normal bundle; hence  $$L_j(Z)
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	23	3	## 6 Exotic Spheres.  In 1956, to everybody's amazement, Milnor found smooth manifolds  $\Sigma^7$  which were
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	25	3	## 7 Isotopies and Intersections.  Besides constructing, listing and classifying manifolds  $X$  one is concer
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	28	2	Let  $f_t : X \rightarrow Y$ ,  $t \in [0, 1]$ , be a smooth generic homotopy which disengages  $X'$  from  $X
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	29	4	**Haefliger Lemma** (Whitney for  $k + k' = n$ ). Let the dimensions  $n - k' = \dim(X')$  and  $n - k'' = \di
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	39	2	(e.g. operators – one arrow diagrams); one is tempted to forget manifolds and study such functors per se. For 
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	43	4	Conversely, let  $M \rightarrow N$  be a map of non-zero degree. When is the corresponding map  $f^\Gamma : M^
probability-nash-entropy	12	probability 2022-23/manifolds poincare-june25/probability 2022-23/manifolds poincare-june25.md	49	2	- [51] S. Smale, Generalized Poincarè's conjecture in dimensions greater than four. *Ann. of Math.* (2) 74 196
probability-nash-entropy	13	probability 2022-23/probability:topology apr2022/probability 2022-23/probability:topology apr2022.md	4	2	*Packings by Tubes motivated by  $X = Y \times Z \rightarrow Y$ .* Ituples of closed subsets  $Z_i \in X$ , su
probability-nash-entropy	13	probability 2022-23/probability:topology apr2022/probability 2022-23/probability:topology apr2022.md	9	2	variants " $Inv : (X, \vartheta)$  over all  $\vartheta \in \Theta$ .  Example 1.  $X = S^3$  and  $\vartheta$
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	1	9	# In a Search for a Structure, Part 1: On Entropy.  Misha Gromov  June 25, 2013  ## Contents  | <b>1 States, S
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	2	3	But now-a-days this "gibberish" (almost) automatically translates to the language of *non-standard analysis* (
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	3	5	You assign a number  $|p|$  to each window  $p$  in a  $P$  attached to  $\mathcal{S}$  that is the relative f
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	4	5	by a particular operation  $f$ . (If one keeps track of "protocol of attaching  $Q$  to  $P$ ", one arrives at
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	5	5	non-interacting "somethings" with  $P$  and  $Q$ .) The maps  $pq \mapsto p$  and  $pq \mapsto q$  are called 
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	6	5	**Bernoulli Entropy.** This is defined as  $$ent(P) = \lim_{N \rightarrow \infty} N^{-1} \log |set(H_N)|$$  fo
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	7	3	with "nearly equal" atoms on  $subsets S_N \subset set(P)^N$ , that have cardinalities  $|S_N| \leq |set(P)|^N
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	8	5	This, applied to a  $(\varepsilon_N$ -homogeneous) Bernoulli approximation of a minimal/injective fan  $P_0 \r
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	9	5	of  $ent(f)$  by the convex combination of the entropies of the  $q$ -fibers  $P_q = f^{-1}(q) \subset P$ ,  $
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	11	3	representable by a Cartesian power  $P^{\mathbb{Z}}$  with the obvious (Bernoulli) action of  $\mathbb{Z}$  on
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	12	6	It is unknown, in general, when there is such a continuous surjective (injective, bijective)  $\Gamma$ -equiva
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	13	8	from  $[B \text{ surjects onto } A] \Rightarrow |A| \leq |B|$ , but it is unknown if these inequalities are tr
probability-nash-entropy	15	search for a structre-entropy/search for a structre-entropy.md	14	4	## 2 Fisher Metric and Von Neumann Entropy.  Let us ponder over Boltzmann's function  $e(p) = \sum_i p_i \log
